[2026-03-01T05:41:02.432+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: s3_to_snowflake.download_s3 scheduled__2026-03-01T05:40:00+00:00 [queued]>
[2026-03-01T05:41:02.451+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: s3_to_snowflake.download_s3 scheduled__2026-03-01T05:40:00+00:00 [queued]>
[2026-03-01T05:41:02.452+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2026-03-01T05:41:02.481+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): download_s3> on 2026-03-01 05:40:00+00:00
[2026-03-01T05:41:02.493+0000] {standard_task_runner.py:60} INFO - Started process 978 to run task
[2026-03-01T05:41:02.504+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 's3_to_snowflake', 'download_s3', 'scheduled__2026-03-01T05:40:00+00:00', '--job-id', '184', '--raw', '--subdir', 'DAGS_FOLDER/s3_to_snowflake.py', '--cfg-path', '/tmp/tmpra6rhur_']
[2026-03-01T05:41:02.516+0000] {standard_task_runner.py:88} INFO - Job 184: Subtask download_s3
[2026-03-01T05:43:07.015+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077711.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077711.json
[2026-03-01T05:43:07.395+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077744.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077744.json
[2026-03-01T05:43:07.781+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077777.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077777.json
[2026-03-01T05:43:08.174+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077810.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077810.json
[2026-03-01T05:43:08.570+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077842.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077842.json
[2026-03-01T05:43:08.962+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077875.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077875.json
[2026-03-01T05:43:09.349+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077908.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077908.json
[2026-03-01T05:43:09.745+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077941.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077941.json
[2026-03-01T05:43:10.125+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772077974.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772077974.json
[2026-03-01T05:43:10.515+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078006.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078006.json
[2026-03-01T05:43:10.901+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078039.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078039.json
[2026-03-01T05:43:11.293+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078072.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078072.json
[2026-03-01T05:43:11.673+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078105.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078105.json
[2026-03-01T05:43:12.057+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078138.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078138.json
[2026-03-01T05:43:12.457+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078171.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078171.json
[2026-03-01T05:43:12.845+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078204.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078204.json
[2026-03-01T05:43:13.229+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078237.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078237.json
[2026-03-01T05:43:13.617+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078270.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078270.json
[2026-03-01T05:43:14.015+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078303.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078303.json
[2026-03-01T05:43:14.412+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078336.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078336.json
[2026-03-01T05:43:14.807+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078369.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078369.json
[2026-03-01T05:43:15.195+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078402.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078402.json
[2026-03-01T05:43:15.596+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078435.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078435.json
[2026-03-01T05:43:15.975+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078468.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078468.json
[2026-03-01T05:43:16.368+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078502.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078502.json
[2026-03-01T05:43:16.762+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078535.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078535.json
[2026-03-01T05:43:17.154+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078568.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078568.json
[2026-03-01T05:43:17.549+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078601.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078601.json
[2026-03-01T05:43:17.937+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078635.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078635.json
[2026-03-01T05:43:18.329+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078667.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078667.json
[2026-03-01T05:43:18.720+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078700.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078700.json
[2026-03-01T05:43:19.117+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078733.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078733.json
[2026-03-01T05:43:19.502+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078766.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078766.json
[2026-03-01T05:43:19.891+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078799.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078799.json
[2026-03-01T05:43:20.281+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078832.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078832.json
[2026-03-01T05:43:20.680+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078865.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078865.json
[2026-03-01T05:43:21.069+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078898.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078898.json
[2026-03-01T05:43:21.464+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078931.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078931.json
[2026-03-01T05:43:21.857+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078964.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078964.json
[2026-03-01T05:43:22.240+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772078997.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772078997.json
[2026-03-01T05:43:22.633+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079030.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079030.json
[2026-03-01T05:43:23.010+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079064.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079064.json
[2026-03-01T05:43:23.390+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079097.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079097.json
[2026-03-01T05:43:23.816+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079130.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079130.json
[2026-03-01T05:43:24.702+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079163.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079163.json
[2026-03-01T05:43:25.088+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079196.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079196.json
[2026-03-01T05:43:25.478+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079229.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079229.json
[2026-03-01T05:43:25.865+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079262.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079262.json
[2026-03-01T05:43:26.297+0000] {logging_mixin.py:188} INFO - Downloaded bronze/GOOGL/1772079295.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/GOOGL_1772079295.json
[2026-03-01T05:43:26.305+0000] {logging_mixin.py:188} INFO - 
Processing prefix: bronze/AMZN/
[2026-03-01T05:43:27.167+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463619.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463619.json
[2026-03-01T05:43:27.587+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463651.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463651.json
[2026-03-01T05:43:28.019+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463684.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463684.json
[2026-03-01T05:43:28.407+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463718.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463718.json
[2026-03-01T05:43:28.876+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463750.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463750.json
[2026-03-01T05:43:29.308+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463783.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463783.json
[2026-03-01T05:43:29.699+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463816.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463816.json
[2026-03-01T05:43:28.775+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463849.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463849.json
[2026-03-01T05:43:29.188+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463882.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463882.json
[2026-03-01T05:43:29.631+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463916.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463916.json
[2026-03-01T05:43:30.024+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463949.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463949.json
[2026-03-01T05:43:30.488+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771463982.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771463982.json
[2026-03-01T05:43:30.905+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464015.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464015.json
[2026-03-01T05:43:31.301+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464048.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464048.json
[2026-03-01T05:43:31.695+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464082.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464082.json
[2026-03-01T05:43:32.081+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464115.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464115.json
[2026-03-01T05:43:32.469+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464148.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464148.json
[2026-03-01T05:43:32.953+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464181.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464181.json
[2026-03-01T05:43:33.365+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464213.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464213.json
[2026-03-01T05:43:33.813+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464247.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464247.json
[2026-03-01T05:43:34.235+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464280.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464280.json
[2026-03-01T05:43:34.664+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771464313.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771464313.json
[2026-03-01T05:43:35.091+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465245.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465245.json
[2026-03-01T05:43:35.483+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465279.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465279.json
[2026-03-01T05:43:35.948+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465312.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465312.json
[2026-03-01T05:43:36.371+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465344.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465344.json
[2026-03-01T05:43:36.767+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465378.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465378.json
[2026-03-01T05:43:37.152+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465411.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465411.json
[2026-03-01T05:43:37.666+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465443.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465443.json
[2026-03-01T05:43:38.080+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465477.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465477.json
[2026-03-01T05:43:38.524+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465510.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465510.json
[2026-03-01T05:43:38.920+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465543.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465543.json
[2026-03-01T05:43:39.397+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1771465576.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1771465576.json
[2026-03-01T05:43:39.794+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074557.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074557.json
[2026-03-01T05:43:40.258+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074590.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074590.json
[2026-03-01T05:43:40.694+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074622.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074622.json
[2026-03-01T05:43:41.114+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074655.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074655.json
[2026-03-01T05:43:41.569+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074689.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074689.json
[2026-03-01T05:43:42.007+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074722.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074722.json
[2026-03-01T05:43:42.396+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074755.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074755.json
[2026-03-01T05:43:42.851+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074788.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074788.json
[2026-03-01T05:43:43.285+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074822.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074822.json
[2026-03-01T05:43:43.709+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074855.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074855.json
[2026-03-01T05:43:44.161+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074887.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074887.json
[2026-03-01T05:43:45.044+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074921.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074921.json
[2026-03-01T05:43:45.458+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074954.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074954.json
[2026-03-01T05:43:45.892+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772074986.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772074986.json
[2026-03-01T05:43:46.313+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075020.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075020.json
[2026-03-01T05:43:46.707+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075052.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075052.json
[2026-03-01T05:43:47.221+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075086.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075086.json
[2026-03-01T05:43:47.619+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075119.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075119.json
[2026-03-01T05:43:48.052+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075152.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075152.json
[2026-03-01T05:43:48.484+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075184.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075184.json
[2026-03-01T05:43:48.920+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075217.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075217.json
[2026-03-01T05:43:49.344+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075250.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075250.json
[2026-03-01T05:43:49.778+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075283.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075283.json
[2026-03-01T05:43:50.198+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075316.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075316.json
[2026-03-01T05:43:50.641+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075349.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075349.json
[2026-03-01T05:43:51.045+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075382.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075382.json
[2026-03-01T05:43:51.493+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075415.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075415.json
[2026-03-01T05:43:51.904+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075448.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075448.json
[2026-03-01T05:43:52.368+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075481.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075481.json
[2026-03-01T05:43:52.793+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075513.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075513.json
[2026-03-01T05:43:53.230+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075546.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075546.json
[2026-03-01T05:43:53.646+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075579.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075579.json
[2026-03-01T05:43:54.037+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075614.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075614.json
[2026-03-01T05:43:54.427+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075647.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075647.json
[2026-03-01T05:43:54.815+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075680.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075680.json
[2026-03-01T05:43:55.211+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075712.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075712.json
[2026-03-01T05:43:55.604+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075745.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075745.json
[2026-03-01T05:43:55.988+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075778.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075778.json
[2026-03-01T05:43:56.384+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075811.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075811.json
[2026-03-01T05:43:56.776+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075844.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075844.json
[2026-03-01T05:43:57.161+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075877.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075877.json
[2026-03-01T05:43:57.558+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075910.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075910.json
[2026-03-01T05:43:57.935+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075943.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075943.json
[2026-03-01T05:43:58.320+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772075975.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772075975.json
[2026-03-01T05:43:57.261+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076008.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076008.json
[2026-03-01T05:43:57.654+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076041.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076041.json
[2026-03-01T05:43:58.054+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076075.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076075.json
[2026-03-01T05:43:58.443+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076108.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076108.json
[2026-03-01T05:43:58.891+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076140.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076140.json
[2026-03-01T05:43:59.274+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076173.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076173.json
[2026-03-01T05:43:59.661+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AMZN/1772076207.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AMZN_1772076207.json
